title,soldprice,solddate,bids,link
Apple iPhone 13 - 256GB - Sierra Blue (Unlocked) IMMACULATE CONDITION,350.0,2024-09-01,27 bids,https://www.ebay.co.uk/itm/405190510266?_nkw=iphone+13&epid=24049281138&hash=item5e573c86ba%3Ag%3A3eUAAOSwzAFmy250&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKksBOCtjMFlsSlAsb8RNcLz5kCxK38CnHqC1yAoWfdX0r%2B%2FFtgTvOixilf2Mwyoc%2B6zFS%2B%2BF%2Fib4MsCSAIaQZ4cr8yIv9ncQar4M380%2FPs7W%2BCFLn3DLzSQPsfhBk%2B9J8sQqLmLuuaQ9LzOhmz%2F6JKZ20MJrxrMvK%2FBPTMAnRGWG%2BI12IXPKUbCf2QlTJxQKqPZRGlw5ZeIW%2FUXwaJDf0EnBIWrtHeb9S2FZBdEd6lD3q%2FR7c%2B%2F8Im0ZOY8h4e5IfSBbYXMV3IPPmnXxvjPI5Fk%7Ctkp%3ABk9SR5Su-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 128GB - Sierra Blue (Unlocked),310.0,2024-09-01,14 bids,https://www.ebay.co.uk/itm/365081742183?_nkw=iphone+13&epid=28049285691&hash=item5500914b67%3Ag%3AIicAAOSwP-1mx4D-&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkNqf1s0x56LAMRDutxJGYi6phsZPwK%2BWRYT41htDzXA2pE6SwZeSVNEYtQQbY9c1bJdIXor08M2BcNOQWi4n2kW%2FdJyGcfyBzg3hEy81j64JufJ4qyExyPdrCTC6T3NFn70SWXG0Y2ET93UJgKDdx0u9lKu6XN8ZZ6Z6PUHRzTihvhIW00YiRe09N%2BKgCY4MyPsPiQvYDFX%2FY13nuhFZVLWSwR34omQMFVnAmPBoLmiAYr9l1HhLVD4ReZsmhOmtDDRtwWOLR5ACmag1YEWFci%7Ctkp%3ABk9SR5Su-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 256GB - Silver (Unlocked) A2643 (GSM),500.0,2024-09-01,28 bids,https://www.ebay.co.uk/itm/276611025723?_nkw=iphone+13&epid=22049282536&hash=item40674d4b3b%3Ag%3Aw-4AAOSwAp5my3DD&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKniSjCztxfGh1jqwcmn3DnRcKx0DaMeGJnpPwqg2XsIjbnCfQA64gPIRiWhmrkqLtDpr39QpuQlll3WbOorJ%2BCqO2sv7FekanEXXSGLpKGP4RaHI5ATXN7fWPSoZpoz%2Fp14c6ztN%2FyROBteO9GWfz8p8w9t0jL4amvtr7xJQdd6myOr%2Fp1XjY357venCSv4U9VrvLxFsQJ%2FRByf7n2x5ZXqqJthP0n%2Bdz9QVMM0%2F4dpIA%3D%3D%7Ctkp%3ABk9SR5Su-J-2ZA&LH_Auction=1
Apple iPhone 13 (PRODUCT)RED - 128GB - (Unlocked) Great Condition All Original,300.0,2024-09-01,12 bids,https://www.ebay.co.uk/itm/335555870284?_nkw=iphone+13&epid=2320328669&hash=item4e20b03e4c%3Ag%3AyNoAAOSwQMVm0NnT&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk4C7dl%2FS%2BwSt%2BB9agCWrTPWKAVlXOSxKHSKeASnIg3ofW7r5YAlnL%2BnEtEjjtXGfTafmGu%2FZ0o4ZSea%2F59%2BxoLNaOeVnBITVPqHsLFiAUX0eKikv3wTjFLPmAbxKS8pR%2BdV3EltO%2B8DNGiIwDyMXgs8FTI%2BUVF2ngTNBTR1vTK0uGaIsZ4qBDYKjZu%2FdfbhnYiw7sSL00RaSsxdvDVILM%2FqIx7V5lXilwb1XQ1gu7LrQ%3D%3D%7Ctkp%3ABk9SR5Su-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Midnight (Unlocked) Great Condition All Original,345.0,2024-09-01,11 bids,https://www.ebay.co.uk/itm/145992750457?_nkw=iphone+13&epid=17049280668&hash=item21fdd89579%3Ag%3AYYAAAOSw9stm01Ql&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl9SDj0vp4m3REt5pvrTm1FnuMcF9Eik3Io3zByCDozs7ROS6yZ8RQDxYXBOy2wUIzYsyfSdvHmn6fuA264cIbMalIFq9poWf7050F%2BDIreK%2FrAHc9rfN6Y5idznyMRAWZUTl4yCvWetYrDQqCBM3hMh%2B3NZIrgNR3YnW6142LlBQr7ECbvqNHvwxCd64ms%2FtIhb71TnOQ2cMvJKhxS4etICZkNbCLKTBVAqUdVspp2hl%2BhZaOEaQsVuYQQv3D3tDYHXlsuTe79O2biL%2F0lcIgM%7Ctkp%3ABk9SR5Su-J-2ZA&LH_Auction=1
Apple iPhone 13 128GB White Unlocked - Rear Cracked BH 88% + Box,190.0,2024-09-01,12 bids,https://www.ebay.co.uk/itm/326248766459?_nkw=iphone+13&hash=item4bf5f11bfb%3Ag%3AppUAAOSwPeZmcFYW&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm7QMb3fbul6V03uRHrvikrDrR5jKpEQJ1sQxIPV4E6AbJ6sra4UQclFCeWV5I8rDycqcL%2BL15o6pJu6jCwU8EUbJ7GhXHrAXBxyhXIRi%2BLt0XUetZW6k5gxEVhYh%2F9qtRB%2BD0e%2Fb0Mr1%2FbJEArPpRmsv2N54iqM5a7ulPG9ffJw%2BMDchSvl0DOJ0UtPQkS%2BHvbafRUysY2qjcTU0n1HMYory9mqU7u4GG81ObvQ0leZQx%2BYPBAWZEJZGcvw18uEO%2FImo1UZDGd8zm5oXrst%2B0C%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
iphone 13 pro max 128gb Sage Green unlocked: Excellent Condition,441.0,2024-09-01,28 bids,https://www.ebay.co.uk/itm/286028730579?_nkw=iphone+13&epid=4052765113&hash=item4298a410d3%3Ag%3A-2AAAOSwKo1myupW&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlRHPySrea60Ahq7pAZus%2BUSebw14w6ji%2BUYWTvzXJjE%2FubRL88izfGXamyKOq3LlmYWkzwt1xoKL6rCuYRLv3TQmaK26cKX3aU6qPNVzxeCrAOdes5NZe5OvJCdxkaxmwAj6AwsFkpbtNRAohZq78xaS%2Fg24WOPt8dPpsv9vphGzaRnv3ukcrQNho8HMywuzSoedSdPejKzEBIvFuGmOUgpwAypMw9b3x%2FHrZ%2FWYigpQOM6%2FE2gZUZk4R%2F3QIJ%2BZmeEYsp%2FPSbq7enM%2Bho0aFS%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 1TB - Graphite BH 99%!  MINT!,590.0,2024-09-01,38 bids,https://www.ebay.co.uk/itm/356001516840?_nkw=iphone+13&epid=6049292373&hash=item52e3580d28%3Ag%3AjxwAAOSw%7E-Zm0cx7&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk%2BW%2B3oJ2e36fCbWGuy2HE5r74DrwS3S88u56dB29GxtNHbOKPTwI3%2FpDNOfNoYoZsrf8A97qSakpTBqCWZnAbiBqcXKAiakcW827VbckZQgoHnn%2Fynv1m6j7oDoXJG%2BjpzJHonlpVicJ2jFyp2ECHpLpsD0yJVGcDu%2Bs5szEOpEstiW4UjAdnLnJkZ6qBJS5VhAiBXwXH24nozno%2BQmpTpn0023ISaRwajK3PcZUZT2WKvnZKwxJZGpUDKxDEobXrRJtkZ1ZtlZ37Tzmzc3bkR%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro 128GB White Unlocked - Very Good Condition BH 85%,381.0,2024-09-01,17 bids,https://www.ebay.co.uk/itm/326248740187?_nkw=iphone+13&hash=item4bf5f0b55b%3Ag%3AnrIAAOSw6Wdml8X1&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmrG4DtnmPZb0y%2FpXeZMrNVqjAmfltzJmD6KvnSoyfpnMFisos9cRDTAVk5Gz3WKaLABqNsL5fbXGjrF0MSAk4QAV1CIuP%2B92XiDAfyYoHERRIpLHBKS6t1zxIgzP9LoSLe8SA5Ef70a%2B%2Fq7ygm2HPVrUky6xiGC8kZDvoMgkmTicNAoWr7hv85VbmNPbklQ%2B0Tc%2BNq7bH2lgy6kPOooEP3ZOx4jwnAo5IXl7gfCrdbISwJ09vLDwa9Q5OKzwxc3rLwu1v6KKcAbtsVeS82H8GE%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
iPhone 13 Pro Gold 128gb Unlocked,432.0,2024-09-01,18 bids,https://www.ebay.co.uk/itm/296654674488?_nkw=iphone+13&epid=6049292520&hash=item4511ff1a38%3Ag%3AwdsAAOSw1eZmzacE&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmzZhB%2FQYHck03ZF4YYfBHBFLvOW%2FaBNJKMkn2pl1F%2FqXeZfPQw16mC9Zj3%2Ba3gFXTVRNxzxZpl5NcNUqr%2BY1otVsFBAtkRSlSPHqN2txzDJFe7Kh7OAy3kbT2ziG%2F2B1U102FTuudAWI0SyzYAUYQVkHt7ghE5f21LO2PZN4gkAv2vln%2BbBqom0%2BoX%2FzXGZ3BMfB9p7nhrcfUMjW%2BwdeokjhMIjuNTatJXh2CeRg9HT8I%2FzCo7mv%2BeQ3V9TXpQayvJ3ukMnAKwrX9LNZdI8%2Fuz%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
New listingApple iPhone 13 - 128GB - Starlight White (Unlocked) - Iphone 13,285.0,2024-09-01,1 bid,https://www.ebay.co.uk/itm/256624024197?_nkw=iphone+13&epid=22049282510&hash=item3bbffbda85%3Ag%3ANSkAAOSwEgFm02FN&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlXq8684d1BEOd9PBvZ9D09j1Yg2euOLR%2FDo60xzTT0IYRifMsjTRXKo3qTqMd3LaO0pIA3EARweYVHKuGzo9dtC0j18LS6JZpNRbyglV5LDAc4lD%2FCwzkHHDwAUKETB8apyKsfyrz1jmJoXRT7n%2BfuyCAYDnLeGjvb9WZVOB3sxUtAt05sGZs2I7w32lTkahwBQEWdj2JAJxBz38BgWuzhb7ufNHHjgLB9OVe3M7Rjn0vhYdu%2BpW8tBn2faUhl9DfmvMEiDTFm%2BoqQEBdGU%2B1G%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Green (EE),255.0,2024-09-01,8 bids,https://www.ebay.co.uk/itm/315698688507?_nkw=iphone+13&epid=23052826698&hash=item49811bb1fb%3Ag%3ACZgAAOSwEBNmy17P&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlG88nfjwNoEUnx8yV%2BQbLsh1hILerK043O7gORp0MX9d6EYwMTXOkO2XcLEQ8f%2BLrwTxjYCoVp2vSOS7H0xC6nureLDTdXcZoTsZfLLLeFIpcb%2BikB2QYbRiT%2BkuQFVdeAl0%2FBCLfWm3UnojWPngfHuuEAi1ogksp4RtCH35nFZMwGqLXRpMWx2ugud4ZETxtK%2Ff3oAcmlDACXZSUPYceBAHCK649XatmGiTOK7pGsNQ%3D%3D%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 1TB - Graphite (Unlocked) with Peak & Quad Lock cases,542.0,2024-09-01,14 bids,https://www.ebay.co.uk/itm/305748378382?_nkw=iphone+13&epid=6049292373&hash=item473006030e%3Ag%3ANi4AAOSwRFFmy1wx&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlNQe4vxIDtZg%2BPGpBMqp806DlePKvhy7arU9UCXquK3O030d0bYLZs2Kg2t%2FOLR6VmyjvlfYJHJ7i%2Bo2meent17SQg7BDsq4jYen62opaat5sQilak9UU1Q%2FyOnEQFhG%2FZSXWxL%2Ff5Xm3SN19Gra6dIQURR7vibHCuS7p41YrgebztvG5NJfZy66x4p1602tGIzw03XaKWiDx1C5FlEtLCvQi3Y5ZNZLHTzkLtp8oatf%2Fojd6Drj%2FfvGhBT51ukkCF9ChEVNNjqChQsrmNH7Yh%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
Apple iPhone 12 mini - 64GB - Blue (Unlocked) A2399 (CDMA + GSM),125.0,2024-09-01,26 bids,https://www.ebay.co.uk/itm/286029212823?_nkw=iphone+13&epid=17041715540&hash=item4298ab6c97%3Ag%3AteUAAOSww1hmrk0O&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnqC2kQTTz0%2BWFOeX4nskE6CNUDqWnQzWjYTLfoholLU4B93p69tvNAlOmQFjLZKlwNQNXAv94v3Fkr6s8zzymlDZIDHxv%2FzGjppi%2BlAdkMnv9QolPvyxSejzFyPD4M0DGfHkC0zyoc3unskMUdFxAh5bXiy5Nd1p%2FbLv5aYRo9Wi2Bf85pvd%2FNJQrYXf9fyQM5YOX6UDoxirS1qWuV%2FFkGdyuHdn%2BAyNsiR%2BqAGhYPjw%3D%3D%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
Iphone 13 Pro 128gb 100% Battery Pristine Condition,450.0,2024-09-01,12 bids,https://www.ebay.co.uk/itm/335555495117?_nkw=iphone+13&hash=item4e20aa84cd%3Ag%3A5eAAAOSwPLBm0ul1&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlNFSPnSrN%2F6%2FX1on6Cj8JSwKJTPAUdS7rgE4mO%2FELEhp3twpKS4a5odPdJ2IK1%2Bb50MdLTODsPAR1kRRga7QpRnO4mDORw4ssy3lcdkAEuIs%2BPiIMy%2B%2BuL8fpndbnZwot5BWYbgnVbmJKXb9ndHNTweqizYcpL2fYDCdO7cIsm39h74NZCMCPZdQ3wmN8oqQoMFhNhiJD7xHf7j30gSgLkB9%2BzlPiqKydpoXFogaCeDg%3D%3D%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
Apple iPhone 13 (PRODUCT)RED - 128GB - (Unlocked),275.0,2024-09-01,18 bids,https://www.ebay.co.uk/itm/266965385679?_nkw=iphone+13&epid=2320328669&hash=item3e286081cf%3Ag%3AwFcAAOSwFEJmwG0Z&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKniLVGrtt59OiHV6nkA%2FZ681S%2FUlgpUTzy4%2FvkmCGvu2FQ9hsVNRXppjIyEDafiQPzfvMKCbRxv1gUSmHiNsPcAx2AH%2FtwxrdFs82Qj62VtiCIYvuvmgXdC617NZCSySMZgeGwjKOS30sjeT21hscvCpL3f4oICOVq4lX39gibXan9jzJxD7I9szbdz16vMYftXKv0Yw5lYD6msMzOpa6POWWW0KsDJCIcbw9KDjvKKe6wGIsPSuBZDPXA3wZvnlvTgMqUZrEwUoqIR9W--ViyH%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Midnight (Unlocked) ,255.0,2024-09-01,24 bids,https://www.ebay.co.uk/itm/266965368848?_nkw=iphone+13&epid=17049280668&hash=item3e28604010%3Ag%3AW8EAAOSw4vVmy1WJ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkh1r2XuB69m1PetoLa7o%2B%2FVMZMEgYcS%2By2nBeYJgSxLKhVS%2F58w2MpSRh85C2kuDxJxCFrA6MFgjJAMNZGHqJaMvyFu%2FsqzVEy1smCCRJRrIdPx1h5mIY5mPwwyhqsicBbxbI%2FkhUWL63hIbUD1k59ZwbfEwKcDCojAHVo8wftL1%2FJoVUc1dK0oRzNx0L7rCjTtnxg3t5UhftorKjCTApikoimRlCw8s4qGCk7O3y17g%3D%3D%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
apple iphone 13 pro max 128gb Alpine Green Unlocked VG++,420.0,2024-09-01,34 bids,https://www.ebay.co.uk/itm/326246074091?_nkw=iphone+13&epid=4052765113&hash=item4bf5c806eb%3Ag%3AyHcAAOSwYeVmy1Pr&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkw7B765EzxUBmLC3JlX9rcXl0QYcrani3jOruhmsP0J8RJRNcxMdULOcn3E%2BymSrrWB0IsvhqyrKSvmC85vzrxid8cK0693s3M2K8US7AK2LAyiagxPyk1mKscYsLQwvWSq9HfqpjmIyGYE6%2FaGOL3gYAd%2BhaLClVLV%2FBR4ePsQ3InHYW%2B74bkxgK3EuZM5gGDwPvYEgw70sK6Xe%2FdUq7iVX3Cjx4yRF2LerpQrhJkLQ%3D%3D%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 128GB - Graphite (Vodafone),295.0,2024-09-01,13 bids,https://www.ebay.co.uk/itm/145977570693?_nkw=iphone+13&epid=25049373287&hash=item21fcf0f585%3Ag%3ACmwAAOSwOpZmy070&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmquukmxpCU8FVSmtMYDrPmb3lIEq%2BF7li5GD7F%2FtQFMN1QYGxP6Ek8UMWVIaueSLyo%2BGjtaqhn3kPmbBlKVJ4Th%2FUBTSSbmbeP8h2FEroEenncF0nlde2W5Qg%2F7tlJZ0%2FeCnhEJn%2BUmiK%2B0zq7Qzx4%2BF36KqTUS%2BVbI87uxy8lHSxF3cR2RJR0NP%2FzqObhEiguk1gMRu6D%2FXHUgiqQpYVfKDtZ%2BIi%2BieHJglBvfwlIWg%3D%3D%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
New listingApple iPhone 13 Pro - 128GB - Gold (Unlocked),115.69,2024-09-01,1 bid,https://www.ebay.co.uk/itm/156384889639?_nkw=iphone+13&epid=6049292520&hash=item2469440b27%3Ag%3AkQcAAOSwga1m0JE-&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKn286Mi46Lhwq22XCUjJxTz1qbj7iocJYXfCaLuVXGax%2BeEQLxxvBs3Z0QJwqW1UTpL9ASjL6Wt2l5r7pO%2FdkroBd0j3%2B%2ByQxI6EDorJOHQ8YJszoyZZKlhyuATZDNeGk8A4Qt44A5pTVknBKg6XargeOcwjoYFQi2059CIy4v68uC%2BCLtOHxZPfmmUfbJzg4HM0wUdKXPFVIRrO4Y%2BL5B61MUyxDkkSW5D6pWMpBEbbg%3D%3D%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 128GB - Sierra Blue (Unlocked),350.0,2024-09-01,4 bids,https://www.ebay.co.uk/itm/256615791574?_nkw=iphone+13&epid=28049285691&hash=item3bbf7e3bd6%3Ag%3ADNMAAOSwv%7ENmy0dE&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnkJVBbflmDf6nJ%2Foik2hY%2B7PnEOjmavbZM7BbFthjP8dTDWk%2FwxqTvUm28rDslO8EL76PkKl6sdoR1LpX3HTsHGDqWKelJ64V6w%2BZbziGRvuT4d%2F5CxrkBSjTooaScPM3CiFKCEDgLh4B1dTTageAZhFx%2BQgpmMto4pKmpTJqj1KSgLumJSpEcWB7v5XxgIKEi6zn3l%2Fx0kFwcyHsHmzJ%2BptGxGxjZFCQb%2B0Z1shPSOg%3D%3D%7Ctkp%3ABk9SR5au-J-2ZA&LH_Auction=1
Apple iPhone 13 128GB Midnight Black Unlocked Smartphone,132.0,2024-09-01,15 bids,https://www.ebay.co.uk/itm/405194165203?_nkw=iphone+13&epid=17049280668&hash=item5e57744bd3%3Ag%3AEIQAAOSwT8lmzeso&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmNaPc%2BGK0aAvNtqOgGYbLVD1c7cznSXbkM8CQdwusCLJ322mgGG6Znf%2B4mFbYH1qTQK2LaIqQk0C1x3PnqiUEuKC264vgl0sXPNJvKfAmNUwUBnGUV523RmIqNXkaaN35%2FQ1aZ1avGpkWAm2Uy3BJ63tXUNPJ4g1iXsvZonWQZOfVQ1z71MEQnBTo5eqXN6PVJprtW747Xv4WsajHRkZPLmPqJWiOallCYHj885JGQ7YspoQaHb6csrHRTFz9tUmy%2B1%2BA2VOa93qhuFNI09MM%2B%7Ctkp%3ABk9SR5iu-J-2ZA&LH_Auction=1
iPhone 13 Pro 256gb Gold Unlocked in Excellent Condition,421.0,2024-09-01,20 bids,https://www.ebay.co.uk/itm/256618174769?_nkw=iphone+13&epid=22051021764&hash=item3bbfa29931%3Ag%3ANZkAAOSwImRmzeLu&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkSGa0hT9N795adgeAMASnbDUKALWVvySxEV77OOAxOjUJ0PNBE%2FEvTBAYE7REeB1ibuAzRksbfE0AK5quDQTjHYks0ltYEwMuxNvXafRnt2Fuiy7Q2IhuDuYK6yaq7JuVWPhubxiytLLzqjq6HIwQ3%2BrIxmluSEoPo4Y85CqojDI3MBS5bIqIBdvjkhs3EmNldbYjhddro%2FSf1CwA6Qx7yCFt76j13OmmecWqx56%2BiMsVHZ53C%2BBfgXb88%2BfCM53cNpsgy1k4Jh7r1s0SsZXnz%7Ctkp%3ABk9SR5iu-J-2ZA&LH_Auction=1
 IPhone 13 PRO MAX GOLD 128gb UNLOCKED (Mint Condition),470.0,2024-09-01,25 bids,https://www.ebay.co.uk/itm/355984513453?_nkw=iphone+13&epid=9049279808&hash=item52e25499ad%3Ag%3AJvEAAOSwcTxmyzvm&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkhIUx55QZfkI%2BDomu1gCM3lism%2Br3HwEOobMt%2Bf6Qf1rAGBiHDmicp%2FCNM0a7vsqtbdE6df76bO7aOqjC1tHjz3obkkffRhHOsBZWOU8NZoViZpNdAAKDoema81UC%2BEJbLHsJDrYE4GGaGH9EnfXq6wSxi1F64yYuFbQ073uU7vFQul1Ffo5LWewo%2BF4kQ3jBlXj%2FvdQ%2FXO2AtOkkRLn6jV3K4%2Btov2Hy5bdZNQCmz0w%3D%3D%7Ctkp%3ABk9SR5iu-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Green (Unlocked),242.0,2024-09-01,24 bids,https://www.ebay.co.uk/itm/186652641479?_nkw=iphone+13&epid=16052764082&hash=item2b755d48c7%3Ag%3AQd8AAOSwJH9muiFH&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnrozXR6Wgz%2FiN%2FbHRaeeMwKYFx4tPDnaM3%2FJl9%2Bz04Hanh09l099SFLsjFrg4s79lQKkq1qdgA6GA6QS0lOvX4txKZHEEGT57gqoDG4UM9GiYQB6p7ifdqh9Cy1OMQaaoSbp7SLDyLV7jQ0grIyt%2BCWLEUmJnCE8WFX3Lef9OrSysbz1W3ZrPCKGHMVl5xvW7j%2Fn1edg6nTTu7EQYBDuEJDWnVxXMBIp9p0EcQ3iAXxT8ovDVIa1yKKS3uMf1tmeRSzyE6trK9jAem85M%2FgUe6%7Ctkp%3ABk9SR5iu-J-2ZA&LH_Auction=1
"Apple iPhone 13 - 256GB - Midnight (Unlocked) Excellent Condition, Boxed",371.0,2024-09-01,29 bids,https://www.ebay.co.uk/itm/256614660024?_nkw=iphone+13&epid=10049287413&hash=item3bbf6cf7b8%3Ag%3ALD0AAOSwX-NmyeQl&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkqUePTuWZDA5KUzlaNRsmsYAEa8bWIl%2BzLZFby94HtDT4golh0IMw5xzIZOSp8i8e78fRUnEKPRgyp22zZ5zlGEoqT1m9HY61jfp1Pb7PQFI6t3Vqc2F8I2vhsPRTsmFjMRTeBK%2BWUJHlylheZzqfGvA8hLBVFlQ9Hrz%2FKklAHxFZi4U63UN8HJ6ojWdqMTiRBuzq78YGNfk%2FxRuQNaPR7LjaxLURJDnADJ0DqT9ZaFQ%3D%3D%7Ctkp%3ABk9SR5iu-J-2ZA&LH_Auction=1
iPhone 13 Pro Sierra Blue 128GB With Box Unlocked 100% Battery Cases+Accessories,360.0,2024-09-01,29 bids,https://www.ebay.co.uk/itm/235713188492?_nkw=iphone+13&hash=item36e199d28c%3Ag%3AFfYAAOSwGCxmyycZ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlLAS7JRkC4u0LzC%2FBgDSWi9IRt1USJkNu2gqM%2Fuq3gMNmZs7d1qamkF%2FF9207o8U%2Bn7Lg3PaMaesttWLZNb6IIufH986BCnTwMk2upxr0vhMKGcUdH%2BmcQQaHVqxUE3DyxkyYcV7vheTjsLyCF4hp%2F4k2bKTqaVDJwaCXaPPZGMWbkTgjm8monZO8%2FXGiWm9nVAYkGP%2FN3oVskweO%2BXzsTE%2BXAZbnNuuKwdF6dSZ4daA%3D%3D%7Ctkp%3ABk9SR5iu-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Green (Unlocked),291.0,2024-09-01,16 bids,https://www.ebay.co.uk/itm/186652571756?_nkw=iphone+13&epid=16052764082&hash=item2b755c386c%3Ag%3Au-EAAOSwQ8FmybWz&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnKHVuGFS6spOoVZS9HVh1bkcKKhaxfnVHfCBTJ%2F14TVu3Pg6oJsJuf%2FZkDs1tKa9XYJLpIGsL8jgFilgZA4HgLeAgEYbyKr64r7vUEw6aoYxmggfGegJvKQtT0ohqNZtAXZqm%2FFXotMDvuy845kHjYRfCC4SlJSB%2BQltu9NwkshGrdn8swti%2BCFaVImLH0P6kDhwOKmfUg%2FX160ynYZUzmdsfOT42d5gJGY99q9CT2xg%3D%3D%7Ctkp%3ABk9SR5iu-J-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Blue (Unlocked),300.0,2024-09-01,8 bids,https://www.ebay.co.uk/itm/226313536600?_nkw=iphone+13&epid=12049274306&hash=item34b1568458%3Ag%3AlUcAAOSwjuRmu3ob&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmPV8W5WLTvoWQfkhVG6e8kFgbusDo1A2vv%2FbCXJdpQAD8e47PjQd%2FZHUS97vh3dXt8V1GdlSq0jupkrftkbGaQ1ajjKqC7H%2FhYJDH0ztJlC2nVDqb2QQe51802Sk3Kf0JXQMupFvz5IBiWLhe7hCSD%2FiOKUORYFl%2FiCCYe0vpsigRkZgql0uPmhw2GBKq3wyG3ey9amGuoI8knKnp%2F0FCTgSFRy0OgMo5ZZpXFsAOIa3nCEcCGmZu8ENeDhmHlj12WhXr4b%2BfYrjz%2FZsY%2BQUhh%7Ctkp%3ABk9SR5iu-J-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 128GB - Graphite (Unlocked)  With Box In Perfect Condition,420.0,2024-09-01,28 bids,https://www.ebay.co.uk/itm/126649138369?_nkw=iphone+13&epid=15049284865&hash=item1d7ce07cc1%3Ag%3AfbIAAOSwa9Nm0GDt&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmrlVQTdfXAXRYRIGBxwpmat2OEgAvDrYBfJanU7V%2BRBQk0HEmt3kfQMfeoN7L7VbxAqZLH5kyuSPbrrUsAwnKdgm4r1oYVm4wbl52FsztUASwKsSFtMvdqgHL7AVYHDGrVHxfhaUZlgfPrYpm%2FW9lXzVxXwHz%2FpIAZk2XCi9VNdkpDGQ3kTFKo9TIU6Bnp02cEN6K38EVTAUFFAvOzHBpyFbPlKV2q%2FFY%2F9yanMXYoPA%3D%3D%7Ctkp%3ABk9SR5iu-J-2ZA&LH_Auction=1
